t,pop,estrategia,frequencia
6,24,B,0.3382
6,25,O,0.3024
6,25,Y,0.3191
6,25,B,0.3785
6,26,O,0.3032
6,26,Y,0.2877
6,26,B,0.4091
6,27,O,0.2834
6,27,Y,0.3419
6,27,B,0.3747
6,28,O,0.4238
6,28,Y,0.252
6,28,B,0.3242
6,29,O,0.2578
6,29,Y,0.3213
6,29,B,0.4209
6,30,O,0.3324
6,30,Y,0.2568
6,30,B,0.4108
6,31,O,0.2809
6,31,Y,0.3521
6,31,B,0.367
6,32,O,0.3611
6,32,Y,0.2609
6,32,B,0.378
6,33,O,0.3274
6,33,Y,0.2927
6,33,B,0.3799
6,34,O,0.2785
6,34,Y,0.3323
6,34,B,0.3892
6,35,O,0.2808
6,35,Y,0.4202
6,35,B,0.299
6,36,O,0.3332
6,36,Y,0.2294
6,36,B,0.4374
6,37,O,0.2695
6,37,Y,0.379
6,37,B,0.3515
6,38,O,0.3694
6,38,Y,0.2453
6,38,B,0.3853
6,39,O,0.2328
6,39,Y,0.3371
6,39,B,0.4301
6,40,O,0.397
6,40,Y,0.2752
6,40,B,0.3278
6,41,O,0.3271
6,41,Y,0.249
6,41,B,0.4239
6,42,O,0.3288
6,42,Y,0.2366
6,42,B,0.4346
6,43,O,0.4212
6,43,Y,0.2655
6,43,B,0.3133
6,44,O,0.3012
6,44,Y,0.2564
6,44,B,0.4424
6,45,O,0.3902
6,45,Y,0.2462
6,45,B,0.3636
6,46,O,0.3158
6,46,Y,0.3107
6,46,B,0.3735
6,47,O,0.335
6,47,Y,0.3242
6,47,B,0.3408
6,48,O,0.3855
6,48,Y,0.2617
6,48,B,0.3528
6,49,O,0.4276
6,49,Y,0.2459
6,49,B,0.3265
7,0,O,0.3619
7,0,Y,0.3457
7,0,B,0.2924
7,1,O,0.2655
7,1,Y,0.3605
7,1,B,0.374
7,2,O,0.356
7,2,Y,0.2276
7,2,B,0.4164
7,3,O,0.3053
7,3,Y,0.2681
7,3,B,0.4266
7,4,O,0.3364
7,4,Y,0.2783
7,4,B,0.3853
7,5,O,0.3005
7,5,Y,0.3195
7,5,B,0.38
7,6,O,0.3707
7,6,Y,0.2535
7,6,B,0.3758
7,7,O,0.3391
7,7,Y,0.3127
7,7,B,0.3482
7,8,O,0.3635
7,8,Y,0.225
7,8,B,0.4115
7,9,O,0.2235
7,9,Y,0.3167
7,9,B,0.4598
7,10,O,0.3059
7,10,Y,0.2543
7,10,B,0.4398
7,11,O,0.3818
7,11,Y,0.2625
7,11,B,0.3557
7,12,O,0.357
7,12,Y,0.3678
7,12,B,0.2752
7,13,O,0.3343
7,13,Y,0.2658
7,13,B,0.3999
7,14,O,0.3661
7,14,Y,0.3055
7,14,B,0.3284
7,15,O,0.2827
7,15,Y,0.2503
7,15,B,0.467
7,16,O,0.4053
7,16,Y,0.2863
7,16,B,0.3084
7,17,O,0.3402
7,17,Y,0.1869
7,17,B,0.4729
7,18,O,0.2794
7,18,Y,0.3849
7,18,B,0.3357
7,19,O,0.3616
7,19,Y,0.2092
7,19,B,0.4292
7,20,O,0.3176
7,20,Y,0.2654
7,20,B,0.417
7,21,O,0.3134
7,21,Y,0.2983
7,21,B,0.3883
7,22,O,0.2763
7,22,Y,0.3558
7,22,B,0.3679
7,23,O,0.2635
