t,pop,estrategia,frequencia
3,13,Y,0.3968
3,13,B,0.4321
3,14,O,0.1215
3,14,Y,0.4537
3,14,B,0.4248
3,15,O,0.1538
3,15,Y,0.4529
3,15,B,0.3933
3,16,O,0.1381
3,16,Y,0.4406
3,16,B,0.4213
3,17,O,0.1387
3,17,Y,0.4535
3,17,B,0.4078
3,18,O,0.1617
3,18,Y,0.4513
3,18,B,0.387
3,19,O,0.1548
3,19,Y,0.4017
3,19,B,0.4435
3,20,O,0.1732
3,20,Y,0.4452
3,20,B,0.3816
3,21,O,0.1763
3,21,Y,0.3932
3,21,B,0.4305
3,22,O,0.1479
3,22,Y,0.4062
3,22,B,0.4459
3,23,O,0.1421
3,23,Y,0.4562
3,23,B,0.4017
3,24,O,0.1612
3,24,Y,0.4718
3,24,B,0.367
3,25,O,0.1373
3,25,Y,0.4846
3,25,B,0.3781
3,26,O,0.1382
3,26,Y,0.4722
3,26,B,0.3896
3,27,O,0.1597
3,27,Y,0.4237
3,27,B,0.4166
3,28,O,0.1686
3,28,Y,0.4536
3,28,B,0.3778
3,29,O,0.1546
3,29,Y,0.4522
3,29,B,0.3932
3,30,O,0.1447
3,30,Y,0.4361
3,30,B,0.4192
3,31,O,0.1756
3,31,Y,0.4226
3,31,B,0.4018
3,32,O,0.1401
3,32,Y,0.4464
3,32,B,0.4135
3,33,O,0.1366
3,33,Y,0.4358
3,33,B,0.4276
3,34,O,0.1356
3,34,Y,0.4843
3,34,B,0.3801
3,35,O,0.1956
3,35,Y,0.4043
3,35,B,0.4001
3,36,O,0.1349
3,36,Y,0.4146
3,36,B,0.4505
3,37,O,0.1788
3,37,Y,0.452
3,37,B,0.3692
3,38,O,0.1237
3,38,Y,0.4609
3,38,B,0.4154
3,39,O,0.1633
3,39,Y,0.4224
3,39,B,0.4143
3,40,O,0.137
3,40,Y,0.4595
3,40,B,0.4035
3,41,O,0.1655
3,41,Y,0.3973
3,41,B,0.4372
3,42,O,0.1595
3,42,Y,0.4534
3,42,B,0.3871
3,43,O,0.1623
3,43,Y,0.4102
3,43,B,0.4275
3,44,O,0.1713
3,44,Y,0.4181
3,44,B,0.4106
3,45,O,0.1281
3,45,Y,0.4445
3,45,B,0.4274
3,46,O,0.1455
3,46,Y,0.4743
3,46,B,0.3802
3,47,O,0.1584
3,47,Y,0.4452
3,47,B,0.3964
3,48,O,0.1849
3,48,Y,0.3972
3,48,B,0.4179
3,49,O,0.1435
3,49,Y,0.4333
3,49,B,0.4232
3,50,O,0.1669
3,50,Y,0.4074
3,50,B,0.4257
3,51,O,0.1688
3,51,Y,0.4105
3,51,B,0.4207
3,52,O,0.1401
3,52,Y,0.4332
3,52,B,0.4267
3,53,O,0.1598
3,53,Y,0.408
3,53,B,0.4322
3,54,O,0.1542
3,54,Y,0.4314
3,54,B,0.4144
3,55,O,0.1597
3,55,Y,0.4389
3,55,B,0.4014
3,56,O,0.1536
3,56,Y,0.4546
3,56,B,0.3918
3,57,O,0.1551
3,57,Y,0.4531
3,57,B,0.3918
3,58,O,0.1988
3,58,Y,0.3947
3,58,B,0.4065
3,59,O,0.1525
3,59,Y,0.4307
3,59,B,0.4168
3,60,O,0.1439
3,60,Y,0.4237
3,60,B,0.4324
3,61,O,0.1553
3,61,Y,0.4182
3,61,B,0.4265
3,62,O,0.1389
3,62,Y,0.4422
3,62,B,0.4189
3,63,O,0.1626
3,63,Y,0.4517
3,63,B,0.3857
3,64,O,0.1449
3,64,Y,0.4386
3,64,B,0.4165
3,65,O,0.1632
3,65,Y,0.4106
3,65,B,0.4262
3,66,O,0.1745
3,66,Y,0.4167
3,66,B,0.4088
3,67,O,0.1449
3,67,Y,0.4551
