pop,t,freq_O,freq_Y,freq_B,r_mean,r_O,r_Y,r_B
0,279,0.3366,0.3823,0.2811,3.7862,3.928698752228164,3.8145435521841486,3.577018854500178
0,280,0.3448,0.3913,0.2639,3.8112,3.948955916473318,3.822131357015078,3.615005683971201
0,281,0.3382,0.3871,0.2747,3.8044,3.9713187463039623,3.7837768018599847,3.6279577721150345
0,282,0.3551,0.38,0.2649,3.8156,3.990988453956632,3.7742105263157897,3.639864099660249
0,283,0.3561,0.3754,0.2685,3.8282,3.994383600112328,3.797016515716569,3.6513966480446927
0,284,0.3525,0.3714,0.2761,3.8139,3.965390070921986,3.8061389337641356,3.630930822165882
0,285,0.3555,0.3766,0.2679,3.8254,3.989873417721519,3.807488050982475,3.6323254945875325
0,286,0.3466,0.3724,0.281,3.8377,3.9875937680323137,3.8544575725026853,3.6306049822064055
0,287,0.3569,0.3562,0.2869,3.8366,3.9879518072289155,3.8385738349242,3.645869640989892
0,288,0.36,0.3618,0.2782,3.8505,3.991388888888889,3.8501934770591486,3.6685837526959024
0,289,0.3537,0.362,0.2843,3.8464,3.9844500989539156,3.8430939226519336,3.6788603587759408
0,290,0.3586,0.3576,0.2838,3.85,3.9880089235917455,3.8375279642058167,3.6913319238900635
0,291,0.3561,0.3653,0.2786,3.8244,3.990732940185341,3.7878456063509445,3.659727207465901
0,292,0.3693,0.3595,0.2712,3.8301,3.9761711345789332,3.7819193324061198,3.6950589970501473
0,293,0.356,0.3501,0.2939,3.8278,3.978370786516854,3.726935161382462,3.765566519224226
0,294,0.3528,0.3527,0.2945,3.8356,3.9926303854875282,3.7105188545506094,3.797283531409168
0,295,0.3687,0.3414,0.2899,3.8224,3.9723352318958502,3.6830697129466903,3.7957916522938944
0,296,0.3807,0.3328,0.2865,3.8354,3.9824008405568687,3.73828125,3.7528795811518325
0,297,0.3796,0.3408,0.2796,3.8132,3.969704952581665,3.71537558685446,3.7199570815450644
0,298,0.3672,0.346,0.2868,3.8216,3.985838779956427,3.7210982658959537,3.732566248256625
0,299,0.3659,0.3413,0.2928,3.8378,3.98414867450123,3.740111338997949,3.7687841530054644
