pop,t,freq_O,freq_Y,freq_B,r_mean,r_O,r_Y,r_B
0,170,0.3877,0.3752,0.2371,1.5333,1.345370131545009,1.3667377398720681,2.1041754533951917
0,171,0.3751,0.3817,0.2432,1.5839,1.3913623033857638,1.5009169504846738,2.0111019736842106
0,172,0.3946,0.3571,0.2483,1.4371,1.3616320324379119,1.3343601232147857,1.7047925896093434
0,173,0.4141,0.3394,0.2465,1.5045,1.4559285196812364,1.3441367118444314,1.806896551724138
0,174,0.4265,0.3719,0.2016,1.342,1.3723329425556858,1.2546383436407635,1.4389880952380953
0,175,0.406,0.3999,0.1941,1.4092,1.367487684729064,1.3078269567391847,1.7053065430190624
0,176,0.3733,0.4405,0.1862,1.4161,1.353067238146263,1.3516458569807037,1.6949516648764769
0,177,0.3279,0.4688,0.2033,1.4433,1.4101860323269289,1.3572952218430034,1.6950319724545007
0,178,0.2918,0.4867,0.2215,1.5525,1.544893762851268,1.433737415245531,1.8234762979683974
0,179,0.2805,0.469,0.2505,1.5053,1.4727272727272727,1.3671641791044775,1.8003992015968064
0,180,0.3085,0.4294,0.2621,1.481,1.419124797406807,1.2848160223567768,1.8752384586035864
0,181,0.3455,0.3987,0.2558,1.4799,1.4465991316931983,1.3049912214697768,1.7974980453479281
0,182,0.3602,0.4008,0.239,1.5159,1.4072737368128818,1.3889720558882235,1.8924686192468618
0,183,0.371,0.4055,0.2235,1.5452,1.377088948787062,1.4912453760789148,1.9221476510067115
0,184,0.3664,0.3944,0.2392,1.5658,1.2622816593886463,1.5651622718052738,2.031772575250836
0,185,0.3853,0.3692,0.2455,1.5329,1.2852322865299766,1.6175514626218852,1.7942973523421588
0,186,0.3786,0.3237,0.2977,1.6323,1.3135235076597993,1.6632684584491813,2.0040309035942223
0,187,0.4242,0.2934,0.2824,1.589,1.366100895803866,1.6543967280163598,1.8558781869688386
0,188,0.4484,0.2849,0.2667,1.5385,1.314228367528992,1.643032643032643,1.8038995125609298
0,189,0.444,0.285,0.271,1.5663,1.3394144144144144,1.6905263157894737,1.807380073800738
0,190,0.4633,0.2865,0.2502,1.4972,1.3839844593136197,1.556719022687609,1.6386890487609913
0,191,0.448,0.3185,0.2335,1.5046,1.3805803571428572,1.578021978021978,1.6423982869379015
0,192,0.4435,0.3309,0.2256,1.5458,1.4685456595264939,1.5862798428528255,1.6382978723404256
0,193,0.4289,0.364,0.2071,1.5305,1.4411284681743997,1.5986263736263737,1.5958474167069048
0,194,0.3911,0.3876,0.2213,1.6334,1.5193045256967528,1.6393188854489165,1.824672390420244
0,195,0.3806,0.3842,0.2352,1.6082,1.511823436678928,1.5434669442998439,1.8698979591836735
0,196,0.3999,0.3622,0.2379,1.6362,1.5656414103525882,1.503865267807841,1.9562841530054644
0,197,0.4198,0.3497,0.2305,1.4932,1.439733206288709,1.365456105233057,1.7843817787418654
0,198,0.4411,0.3384,0.2205,1.54,1.5082747676263886,1.3522458628841607,1.891609977324263
0,199,0.4575,0.3195,0.223,1.4812,1.3742076502732241,1.3264475743348982,1.922421524663677
0,200,0.4866,0.3105,0.2029,1.6846,1.526510480887793,1.6138486312399356,2.17200591424347
0,201,0.4593,0.3289,0.2118,1.5326,1.2355758763335511,1.6509577379142597,1.9929178470254958
0,202,0.4452,0.325,0.2298,1.6308,1.307277628032345,1.9227692307692308,1.8446475195822454
0,203,0.4344,0.2939,0.2717,1.5886,1.3220534069981584,1.8761483497788363,1.7037173352962827
0,204,0.4129,0.3182,0.2689,1.6973,1.429159602809397,2.2262727844123193,1.4830792116028264
0,205,0.3743,0.3052,0.3205,1.5847,1.5097515362009084,1.8679554390563564,1.4024960998439937
0,206,0.3478,0.3435,0.3087,1.7969,1.886428982173663,2.1243085880640464,1.3317136378360868
0,207,0.2877,0.3879,0.3244,1.7823,2.071254779283976,1.9778293374581077,1.2922318125770653
0,208,0.2347,0.4197,0.3456,1.7881,2.3225394120153386,1.895639742673338,1.2945601851851851
0,209,0.2109,0.4243,0.3648,1.7216,2.548127074442864,1.598161678057978,1.3873355263157894
0,210,0.2293,0.4198,0.3509,1.6148,2.4627126035761013,1.2529776083849453,1.493587916785409
0,211,0.2636,0.4478,0.2886,1.8563,2.7435508345978756,1.399732023224654,1.7543312543312544
0,212,0.2492,0.5088,0.242,1.7406,2.3390850722311396,1.4135220125786163,1.81198347107438
0,213,0.1986,0.5173,0.2841,1.7812,1.933534743202417,1.5020297699594045,2.183034142907427
0,214,0.2207,0.4448,0.3345,1.7177,1.718622564567286,1.4530125899280575,2.0690582959641257
0,215,0.2636,0.3937,0.3427,1.8139,1.8137329286798178,1.6616713233426468,1.9889115844762182
0,216,0.2516,0.3468,0.4016,1.9606,1.699920508744038,2.0325836216839677,2.0617529880478087
0,217,0.3016,0.2949,0.4035,1.8213,1.8143236074270557,1.9284503221430993,1.7482032218091699
0,218,0.2915,0.3233,0.3852,2.0064,2.0706689536878216,2.310547479121559,1.7024922118380061
0,219,0.2655,0.328,0.4065,1.8706,2.128436911487759,2.015548780487805,1.585239852398524
0,220,0.2764,0.3223,0.4013,1.9149,2.5032561505065125,1.8125969593546385,1.5918265636680788
0,221,0.2666,0.345,0.3884,2.0225,2.6035258814703677,1.8397101449275362,1.786045314109166
0,222,0.2891,0.3596,0.3513,1.9,2.3223797993773783,1.6312569521690767,1.8274978650725875
0,223,0.2926,0.3809,0.3265,1.9139,2.106971975393028,1.6558151745865057,2.041960183767228
0,224,0.3203,0.3746,0.3051,1.9816,2.201998126756166,1.698077949813134,2.0983284169124876
0,225,0.3036,0.3751,0.3213,2.1271,1.981554677206851,1.9538789656091708,2.4668534080298787
0,226,0.3618,0.3438,0.2944,2.0674,2.0163073521282477,1.961023851076207,2.2544157608695654
0,227,0.3201,0.3662,0.3137,2.3029,1.7475788815995001,2.6163298743855816,2.503665922856232
0,228,0.3143,0.3271,0.3586,2.0578,1.6032453070314985,2.518801589727912,2.0356943669827103
0,229,0.329,0.2765,0.3945,2.1004,1.835562310030395,2.735985533453888,1.8757921419518377
0,230,0.3242,0.2782,0.3976,2.2621,2.190931523750771,3.110711718188354,1.7263581488933601
0,231,0.2797,0.3096,0.4107,2.0052,2.111905613156954,2.5833333333333335,1.4967129291453616
0,232,0.2503,0.3126,0.4371,2.1065,2.5241709948062323,2.472808701215611,1.605353466026081
0,233,0.255,0.2988,0.4462,1.8506,2.635294117647059,1.6700133868808567,1.5230838189152847
0,234,0.2676,0.3343,0.3981,1.9796,2.8964872944693574,1.6206999700867484,1.6646571213263
0,235,0.2873,0.3787,0.334,1.9463,2.73686042464323,1.4837602323739107,1.7907185628742515
0,236,0.2761,0.3969,0.327,1.7906,2.0851140890981528,1.4084152179390275,2.0058103975535166
0,237,0.3022,0.364,0.3338,1.8999,1.9900727994705494,1.4197802197802198,2.341821449970042
0,238,0.328,0.3335,0.3385,1.8339,1.7152439024390245,1.394302848575712,2.381979320531758
0,239,0.382,0.307,0.311,1.8992,1.724869109947644,1.6289902280130293,2.380064308681672
0,240,0.4527,0.269,0.2783,2.0348,1.9131875414181576,1.8505576208178438,2.410707869205893
0,241,0.4324,0.3158,0.2518,1.8234,1.5360777058279371,2.169411019632679,1.8828435266084194
0,242,0.3517,0.3507,0.2976,1.7937,1.4410008529997156,2.1000855431993157,1.8494623655913978
0,243,0.3383,0.3289,0.3328,1.8389,1.7256872598285546,2.020979020979021,1.7740384615384615
0,244,0.3518,0.3022,0.346,2.0613,2.1583285957930642,2.015883520847121,2.002312138728324
0,245,0.3549,0.2983,0.3468,1.8969,1.9529444914060299,1.8581964465303387,1.8728373702422145
0,246,0.3543,0.336,0.3097,1.8506,1.8729889923793395,1.8345238095238094,1.8424281562802711
0,247,0.3818,0.3338,0.2844,1.8727,2.0432163436354114,1.645895745955662,1.909985935302391
0,248,0.3792,0.3793,0.2415,1.8039,1.8507383966244726,1.6556815185868705,1.9631469979296066
0,249,0.3359,0.4056,0.2585,1.8922,1.6832390592438227,1.918145956607495,2.123017408123791
0,250,0.3404,0.366,0.2936,1.7333,1.540246768507638,1.719945355191257,1.973773841961853
0,251,0.3632,0.3389,0.2979,1.9379,1.7376101321585904,1.9539687223369726,2.1638133601879828
0,252,0.3454,0.336,0.3186,1.8008,1.3679791546033584,2.1523809523809523,1.89924670433145
0,253,0.3087,0.3048,0.3865,2.0385,1.4412050534499514,2.7368766404199474,1.9648124191461838
0,254,0.3075,0.2354,0.4571,1.8731,1.5108943089430895,2.63338997451147,1.7252242397724786
0,255,0.3305,0.1772,0.4923,1.8155,1.6934947049924356,2.456546275395034,1.6666666666666667
0,256,0.3562,0.2032,0.4406,1.7399,1.6507580011229646,2.5226377952755907,1.4509759418974126
0,257,0.3961,0.1909,0.413,1.886,2.0355970714466043,2.1650078575170246,1.6135593220338984
0,258,0.3758,0.294,0.3302,2.0406,2.1716338477913784,2.3891156462585035,1.5811629315566322
0,259,0.3162,0.3413,0.3425,2.2575,2.450347881087919,2.223556987987108,2.113284671532847
0,260,0.2642,0.3444,0.3914,2.0228,2.063209689629069,1.854239256678281,2.143842616249361
0,261,0.245,0.3033,0.4517,2.3172,2.020408163265306,2.2021101219914274,2.555457161833075
0,262,0.3287,0.2564,0.4149,1.9144,2.181320352905385,1.6485959438377535,1.8671969149192575
0,263,0.3494,0.2739,0.3767,1.9952,2.0211791642816257,1.9419496166484118,2.009822139633661
0,264,0.3815,0.2838,0.3347,1.9668,2.199213630406291,1.6497533474277661,1.9707200478040037
0,265,0.3897,0.3008,0.3095,2.0056,1.9476520400307928,1.6426196808510638,2.4313408723747982
0,266,0.3911,0.3202,0.2887,1.9545,1.8532344668882639,1.4834478450968145,2.6141323172843784
0,267,0.3867,0.3232,0.2901,1.8094,1.3007499353504008,1.4402846534653466,2.8986556359875904
0,268,0.4637,0.2454,0.2909,2.1081,1.6836316583998274,1.575794621026895,3.2337573049157786
0,269,0.488,0.2602,0.2518,1.8644,1.4024590163934427,1.8389700230591852,2.7859412231930105
0,270,0.494,0.266,0.24,1.8248,1.4661943319838058,1.9097744360902256,2.46875
0,271,0.4712,0.289,0.2398,1.8057,1.4732597623089982,2.0356401384083047,2.1818181818181817
0,272,0.4386,0.3027,0.2587,1.7223,1.3784769721842225,2.00792864222002,1.9710088906068806
0,273,0.3965,0.3187,0.2848,1.8361,1.5641866330390921,2.0338876686539065,1.9933286516853932
0,274,0.3619,0.3156,0.3225,1.867,1.648245371649627,1.9980988593155893,1.9841860465116279
0,275,0.3562,0.3327,0.3111,1.91,1.9789444132509826,2.1463781184250075,1.5782706525233043
0,276,0.3091,0.3223,0.3686,1.8623,1.9530896150113233,1.756748371082842,1.8784590341833967
0,277,0.3475,0.3282,0.3243,1.9629,2.4929496402877698,1.759597806215722,1.6006783842121493
